id,title,mean,rank,popularity,num_list_users,num_scoring_users
348,Genshiken,8.23,454,455,44916,13954
1649,Liar Game,8.23,455,118,128303,40494
4571,Akagami no Shirayuki-hime,8.23,456,236,75695,22265
62547,Yugami-kun ni wa Tomodachi ga Inai,8.23,457,631,33770,10694
92252,Koimonogatari,8.23,458,1433,16725,3960
106204,Majo to Yajuu,8.23,459,895,24962,4193
146798,Semantic Error,8.23,460,2130,11945,4768
112091,Hidamari ga Kikoeru: Limit,8.22,461,2787,9260,3566
120250,Ponkotsu Ponko,8.22,462,1724,14456,4142
121480,Yofukashi no Uta,8.22,463,130,121336,47149
131799,Romance 101,8.22,464,2528,10102,3660
1461,Sanctuary,8.22,465,529,39299,9743
1802,Cat Street,8.22,466,582,36107,14960
7149,Toradora!,8.22,467,732,29584,9017
14531,GTO: Shonan 14 Days,8.22,468,833,26808,10975
37523,Date A Live,8.22,469,1100,20875,6502
80375,Otouto no Otto,8.22,470,1584,15640,5622
103701,Beastars,8.22,471,122,124556,57417
108566,Machikado Mazoku,8.22,472,2205,11528,2313
373,Meteor Methuselah,8.21,473,1064,21331,6360
510,Saiyuuki Reload,8.21,474,2789,9256,3327
585,Hourou Musuko,8.21,475,666,32316,9686
731,Eden: It's an Endless World!,8.21,476,263,71398,15397
1208,Silver Diamond,8.21,477,2589,9877,3015
1320,The Ravages of Time,8.21,478,1284,18281,2151
3731,Solanin,8.21,479,105,138610,57039
9738,Higurashi no Naku Koro ni Kai: Matsuribayashi-hen,8.21,480,2212,11475,4573
11593,Yuru Yuri,8.21,481,1386,17105,3896
15805,Tasogare Otome x Amnesia,8.21,482,384,51654,19671
16593,Private Opinion: Banana Fish Another Story,8.21,483,5012,5164,1554
24705,Aku no Hana,8.21,484,60,188382,90818
36131,Fate/kaleid liner Prisma☆Illya 3rei!!,8.21,485,2254,11233,3907
46010,xxxHOLiC: Rei,8.21,486,1609,15398,4153
55869,Rokka no Yuusha,8.21,487,1572,15691,2867
58027,Tsurezure Children,8.21,488,301,63467,24704
70801,Dead Dead Demons Dededede Destruction,8.21,489,206,88224,18622
80281,Girls & Panzer: Ribbon no Musha,8.21,490,5627,4540,1472
103063,"Tadaima, Okaeri",8.21,491,3130,8329,2536
111211,Cheese in the Trap Season 4,8.21,492,2382,10559,4694
112318,Jigokuraku,8.21,493,56,195186,83045
115746,Shinai naru Boku e Satsui wo Komete,8.21,494,330,59028,20750
133352,Gimai Seikatsu,8.21,495,1661,14942,3422
148245,Killer Crush,8.21,496,5758,4415,1727
148467,Super no Ura de Yani Suu Futari,8.21,497,240,74860,20367
162043,The Crown Princess Scandal,8.21,498,7437,3302,1416
111229,Mystery to Iu nakare,8.2,499,1759,14224,1742
112245,Navillera: Like a Butterfly,8.2,500,4341,6004,1048
147062,See You in My 19th Life,8.2,501,1380,17158,7604
149090,Trapped,8.2,502,2604,9832,3367
151061,Debut or Die!,8.2,503,4303,6055,1925
994,Ookiku Furikabutte,8.2,504,2320,10870,2836
1297,Iryuu: Team Medical Dragon,8.2,505,1704,14599,4447
26736,Taiyou no Ie,8.2,506,168,99479,40093
45855,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,8.2,507,1522,16137,3354
58563,Innocent,8.2,508,249,73897,20052
103897,Dr. Stone,8.2,509,41,217012,105259
104491,Bokura no Shokutaku,8.2,510,1353,17512,7531
92,Bishoujo Senshi Sailor Moon,8.19,511,317,61329,26409
770,Gunnm: Last Order,8.19,512,802,27721,9604
3008,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,8.19,513,126,123276,76369
10443,Bakuon Rettou,8.19,514,1347,17524,3429
21054,Touhou Ibara Kasen: Wild and Horned Hermit.,8.19,515,2802,9219,2782
107875,Cheese in the Trap Season 3,8.19,516,2229,11391,5268
114787,Shin High School DxD,8.19,517,4749,5480,1193
118646,Why Raeliana Ended Up at the Duke's Mansion,8.19,518,388,51105,23326
123435,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen - Kizokuin Gaiden,8.19,519,13083,1634,455
132505,"Loop 7-kaime no Akuyaku Reijou wa, Moto Tekikoku de Jiyuu Kimama na Hanayome Seikatsu wo Mankitsu suru",8.19,520,5449,4709,924
132962,Boku ga Otto ni Deau made,8.19,521,2710,9490,3880
184868,The Hunter's Gonna Lay Low,8.19,522,7694,3168,904
138407,"Natsu e no Tunnel, Sayonara no Deguchi: Gunjou",8.18,523,3780,6866,1696
144180,Gachiakuta,8.18,524,150,108557,30151
53,Yuu☆Yuu☆Hakusho,8.18,525,226,80182,35654
688,Maison Ikkoku,8.18,526,1075,21194,6555
1695,Adolf ni Tsugu,8.18,527,809,27450,7119
3715,The One,8.18,528,950,23827,8832
4423,Oooku,8.18,529,1854,13706,1944
8557,Kimi to Boku.,8.18,530,2061,12380,2109
8652,Zankoku na Kami ga Shihai suru,8.18,531,2136,11908,3098
9546,Capeta,8.18,532,3902,6670,1794
25409,High School DxD,8.18,533,569,36878,13189
27231,Hirunaka no Ryuusei,8.18,534,178,97925,44733
34127,Mahouka Koukou no Rettousei,8.18,535,678,31757,9603
44319,Mahou Shoujo Madoka★Magica: The Different Story,8.18,536,1275,18377,8756
45885,No.6 Beyond,8.18,537,4807,5399,1087
89960,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-3 Shou - Truth of Zero,8.18,538,1776,14116,4252
705,Shingetsutan Tsukihime,8.17,539,437,46133,18921
1110,Shiawase Kissa 3-choume,8.17,540,1126,20486,8115
8070,Sengoku Youko,8.17,541,1044,21683,5854
30315,Last Game,8.17,542,153,105637,48670
35171,Can't See Can't Hear But Love,8.17,543,1131,20410,6153
35733,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,8.17,544,1355,17505,6733
90810,Nogi Wakaba wa Yuusha de Aru,8.17,545,4959,5225,1590
111745,Tengoku Daimakyou,8.17,546,419,47393,11426
113138,Jujutsu Kaisen,8.17,547,9,521155,270578
165540,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken: After the Rain,8.17,548,6400,3928,842
112589,Tonikaku Kawaii,8.16,549,186,95155,33791
112694,Fushigi Neko no Kyuu-chan,8.16,550,2641,9710,2859
117840,Ase to Sekken,8.16,551,370,52634,19226
125052,Yamada-kun to Lv999 no Koi wo Suru,8.16,552,267,70687,22671
167099,Kesa mo Yuraretemasu,8.16,553,1271,18444,4643
729,Emma,8.16,554,664,32407,11607
1982,Koori no Mamono no Monogatari,8.16,555,5381,4770,1545
8144,Sora no Otoshimono,8.16,556,426,46941,20561
11850,Keishichou Tokuhanka 007,8.16,557,2167,11736,4085
20242,Binbougami ga!,8.16,558,1079,21171,7548
21467,Hoshi Mamoru Inu,8.16,559,992,22722,10148
41865,Hajishirazu no Purple Haze: JoJo no Kimyou na Bouken yori,8.16,560,1489,16302,6123
43913,Feng Shen Ji,8.16,561,749,29104,10287
58007,Shingeki no Kyojin: Kuinaki Sentaku,8.16,562,344,55625,29899
67401,Fukigen na Mononokean,8.16,563,1683,14788,4309
77637,Helck,8.16,564,439,45976,15675
85773,Fate/stay night: Garden of Avalon,8.16,565,5031,5137,1431
102703,Doukyuusei: Gold Ring & Silver Ring,8.16,566,2535,10064,4099
17,Kareshi Kanojo no Jijou,8.15,567,491,42326,15081
436,Uzumaki,8.15,568,31,255838,144253
661,Sayonara Zetsubou Sensei,8.15,569,613,34695,8643
792,City Hunter,8.15,570,1240,18963,4832
929,Fushigi Yuugi: Genbu Kaiden,8.15,571,1838,13768,5335
10978,Major,8.15,572,3177,8232,2173
33297,Ao Haru Ride,8.15,574,828,27035,11562
44523,Touhou Suzunaan: Forbidden Scrollery.,8.15,575,2778,9286,2866
63535,Amaama to Inazuma,8.15,575,787,28198,7818
84255,Hidamari ga Kikoeru,8.15,576,574,36606,13386
120875,Your Letter,8.15,578,1483,16336,7094
127332,Heesu in Class 2,8.15,579,3078,8463,3429
144034,Akane-banashi,8.15,580,528,39357,8735
147276,Surviving Romance,8.15,581,1992,12806,4637
113163,Bungou Stray Dogs: Dead Apple,8.14,582,2932,8868,2015
114793,Rojica to Rakkasei,8.14,583,2875,9039,2421
120318,Witch of Mine,8.14,583,2678,9591,2860
147582,Our Secret Alliance,8.14,584,2864,9058,3557
157571,Muse on Fame,8.14,585,6284,4007,1495
163882,Kimi to Uchuu wo Aruku Tame ni,8.14,587,4649,5595,676
187875,The Dawn to Come,8.14,587,5735,4431,2050
339,Sakigake!! Cromartie Koukou,8.14,589,1568,15723,4061
635,God Child,8.14,589,1056,21513,7297
1365,Kaze to Ki no Uta,8.14,591,2138,11894,1920
1630,JoJo no Kimyou na Bouken Part 2: Sentou Chouryuu,8.14,592,131,119512,73306
8300,Baby Steps,8.14,593,786,28237,11548
10865,Touhou Shinigami: Meteor Methuselah Gaiden,8.14,593,4056,6420,2120
26769,Bokura wa Minna Kawai-sou,8.14,594,424,47089,17526
59519,Be Blues! Ao ni Nare,8.14,595,2966,8802,3183
77465,Higurashi no Naku Koro ni - Dai 3-wa: Tatarigoroshi-hen,8.14,596,11520,1920,606
80841,Hakumei to Mikochi,8.14,597,2372,10598,1677
96573,Something About Us,8.14,598,693,31173,10697
100128,Yakusoku no Neverland,8.14,599,19,339352,172884
108696,Runway de Waratte,8.14,600,1183,19678,5416
1076,Vagrant Soldier Ares,8.13,601,1357,17492,6239
3574,Tobaku Datenroku Kaiji,8.13,602,1635,15101,6629
7760,Hanma Baki,8.13,603,776,28513,14992
10892,Full Metal Panic!,8.13,604,2474,10282,2906
34841,Byousoku 5 Centimeter,8.13,605,4117,6342,2449
36933,Ore Monogatari!!,8.13,606,542,38499,13406
45947,Nukozuke!,8.13,607,2202,11549,3344
62671,Gekijouban Mahou Shoujo Madoka★Magica: Shinpen - Hangyaku no Monogatari,8.13,608,2813,9187,3531
76965,Higurashi no Naku Koro ni - Dai 1-wa: Onikakushi-hen,8.13,609,8905,2662,912
113671,Winter Woods,8.13,610,2299,10989,3804
118625,Sasayaku You ni Koi wo Utau,8.13,611,462,44188,11963
134341,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,8.13,612,1024,22021,5810
134612,Mystical,8.13,613,5565,4599,1358
142799,Goukon ni Ittara Onna ga Inakatta Hanashi,8.13,614,2749,9388,2422
147454,Roxana,8.13,615,1311,17952,5848
160302,Kono Koi wo Hoshi ni wa Negawanai,8.13,616,5091,5070,1472
163025,Chameleon wa Tenohira ni Koi wo Suru.,8.13,617,8450,2826,557
173118,"Yoru ni Kakeru Kimi to, Me ni Mienai Koi wo Shita. Series",8.13,618,19505,925,289
121303,30-sai made Doutei dato Mahoutsukai ni Nareru Rashii,8.12,619,2134,11934,3499
153158,Telework Yotabanashi,8.12,620,904,24806,12245
154405,"Like Mother, Like Daughter",8.12,621,7295,3371,753
172750,Absolute Regression,8.12,622,1633,15112,4199
20,Hikaru no Go,8.12,623,397,50586,24031
27,X,8.12,624,737,29548,9193
338,Chrno Crusade,8.12,625,692,31221,13928
463,NHK ni Youkoso!,8.12,626,291,65548,27102
674,Majin Tantei Nougami Neuro,8.12,627,1027,21964,7506
1033,Let Dai,8.12,628,2348,10736,2761
1258,Higurashi no Naku Koro ni: Watanagashi-hen,8.12,629,1125,20488,10123
3403,Rosario to Vampire: Season II,8.12,630,260,71709,36958
7749,Oresama Teacher,8.12,631,513,40661,11852
10010,Beelzebub,8.12,632,129,121987,64949
24294,Ao Haru Ride,8.12,633,47,208001,103274
24464,Kyoukaisenjou no Horizon,8.12,634,3726,6990,717
26201,Hikaru ga Chikyuu ni Ita Koro......,8.12,635,4391,5939,1307
48025,Magi: Sinbad no Bouken,8.12,636,533,39038,14748
99969,Sabishisugite Lesbian Fuuzoku ni Ikimashita Report,8.12,637,325,60164,31244
908,Soul Eater,8.11,638,42,215827,93048
1101,Akumetsu,8.11,639,251,73485,24574
7010,NG Life,8.11,640,1969,12924,4135
10447,Getter Robo Go,8.11,641,5200,4940,1973
19709,Gabai: Saga no Gabai Baachan,8.11,642,7996,3031,669
20554,Kocchi Muite! Miiko,8.11,643,12917,1666,760
61097,Baraou no Souretsu,8.11,644,998,22578,4236
107417,Cheese in the Trap Season 2,8.11,645,2097,12131,5946
107948,Hitori Koukan Nikki,8.11,646,1077,21185,7104
130832,Your Throne,8.11,647,715,30121,9400
140831,Tamon-kun Ima Docchi!?,8.11,648,1965,12966,2789
142819,Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta,8.11,649,5469,4684,1012
150413,Villains Are Destined to Die,8.11,650,13736,1527,522
174559,The Regressed Mercenary Has a Plan,8.11,651,1122,20519,5868
112090,Hidamari ga Kikoeru: Koufukuron,8.1,652,2840,9111,4219
133081,Wind Breaker,8.1,653,608,34874,9880
135264,Fool Night,8.1,654,1150,20096,2865
159130,Nick to Lever,8.1,655,5644,4526,1490
160131,Pink Heart Jam: Beat,8.1,656,7971,3044,699
184866,Your Eternal Lies,8.1,657,7381,3329,1379
47,Katekyou Hitman Reborn!,8.1,658,115,131041,69936
393,Kindaichi Shounen no Jikenbo: File Series,8.1,659,3194,8181,2381
872,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders,8.1,660,149,109381,64960
928,Pocket Monsters Special,8.1,661,341,56106,25172
1149,Hokuto no Ken,8.1,662,376,52401,18659
1257,Higurashi no Naku Koro ni: Onikakushi-hen,8.1,663,734,29573,13613
9296,Seven Days,8.1,664,331,58969,29883
11243,Kono Sekai no Katasumi ni,8.1,665,2387,10531,2123
11652,Kuroko no Basket,8.1,666,223,80969,40763
15104,Kingdom Hearts: 358/2 Days,8.1,667,2001,12745,5208
24380,Kokoro Connect,8.1,668,1972,12901,2713
24457,Mahou Shoujo Madoka★Magica,8.1,669,459,44668,22063
41435,K: Memory of Red,8.1,670,2168,11731,4374
44501,High Score Girl,8.1,671,1095,20903,7459
11,Naruto,8.09,672,13,447686,289625
591,Koukou Debut,8.09,673,273,69572,29802
649,Gunslinger Girl,8.09,674,742,29296,7831
988,Shijou Saikyou no Deshi Kenichi,8.09,675,248,74071,38268
1605,Shoukoku no Altair,8.09,676,1437,16690,2725
3097,Futatsu no Spica,8.09,677,3476,7526,1529
3868,Shigurui,8.09,678,615,34523,10467
13702,Tonari no Kaibutsu-kun,8.09,679,134,117448,49589
19980,Koi dano Ai dano,8.09,680,1952,13050,4619
26178,Donten ni Warau,8.09,681,899,24891,7276
29983,Noblesse,8.09,682,139,115883,45647
49567,Saenai Heroine no Sodatekata,8.09,683,2272,11134,2066
78537,Karakai Jouzu no Takagi-san,8.09,684,213,85751,31627
89768,Kono Subarashii Sekai ni Shukufuku wo! Spin-off: Kono Subarashii Sekai ni Bakuen wo!,8.09,685,2943,8841,2918
96792,Kimetsu no Yaiba,8.09,686,10,505414,321471
108187,Karakai Jouzu no (Moto) Takagi-san,8.09,687,402,50307,19272
112922,Gokushufudou,8.09,688,107,137185,45955
124094,Jibaku Shounen Hanako-kun 0,8.09,689,1688,14760,5928
130934,Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,8.09,690,976,23139,5640
165489,Ignat no Hanayome,8.09,691,7421,3312,746
173072,Seasons of Lovesome,8.09,692,6935,3581,982
173328,Honzuki no Gekokujou: Hannelore no Kizokuin Gonensei,8.09,693,24014,658,205
180263,Ctrl+Alt+Resign,8.09,694,3372,7737,2252
117332,Suki na Ko ga Megane wo Wasureta,8.08,695,386,51384,18441
119931,One Room Angel,8.08,696,2835,9122,3656
133757,Unnamed Memory,8.08,697,5406,4749,859
146207,Usuzumi no Hate,8.08,698,1086,21068,3398
149266,Secret Lady,8.08,699,2519,10131,2353
158296,Surviving the Game as a Barbarian,8.08,700,1072,21268,6923
163232,Tower Dungeon,8.08,701,788,28194,5177
564,Gantz,8.08,702,30,262859,125111
633,Beauty Pop,8.08,703,722,29875,15395
655,Boku no Chikyuu wo Mamotte,8.08,704,1712,14539,3367
868,Karakuri Circus,8.08,705,2293,11038,2273
1092,Gokusen,8.08,706,1112,20713,7748
1216,Gokinjo Monogatari,8.08,707,1443,16657,4884
1741,Worst,8.08,708,1461,16511,5139
4945,Ginga Nagareboshi Gin,8.08,709,5021,5152,1756
27029,Ouran Koukou Host Club University Special,8.08,710,3246,8065,2700
41629,Hyouka,8.08,711,1017,22062,4040
80719,Re:Zero kara Hajimeru Isekai Seikatsu: Dai-2 Shou - Yashiki no Isshuukan-hen,8.08,712,1455,16564,6496
89467,Hitoribocchi no ○○ Seikatsu,8.08,713,843,26490,6930
1659,Five Star Stories,8.07,714,3482,7498,799
3102,Girl Friends,8.07,715,382,51939,23938
17517,Steins;Gate,8.07,716,719,30063,10634
24903,Gangsta.,8.07,717,235,75936,19256
27967,Pandora Hearts: Caucus Race,8.07,718,4639,5606,1053
38105,Kase-san Series,8.07,719,539,38588,13407
42867,Kagerou Daze,8.07,720,1789,14029,3077
70259,Mushoku Tensei: Isekai Ittara Honki Dasu,8.07,721,124,123599,49014
77463,Higurashi no Naku Koro ni - Dai 2-wa: Watanagashi-hen,8.07,722,10834,2082,736
80385,Kono Subarashii Sekai ni Shukufuku wo!,8.07,723,755,28968,7782
88110,Fate/stay night: Heaven's Feel,8.07,724,2635,9718,2253
95211,Orange,8.07,725,2391,10522,3969
98374,Cardcaptor Sakura: Clear Card-hen,8.07,726,1215,19276,5793
130661,Josee to Tora to Sakana-tachi,8.07,727,2669,9613,3148
139104,"Hikaeme ni Ittemo, Kore wa Ai",8.07,728,1397,17039,3676
147863,Nano Machine,8.07,729,452,45187,16477
149804,Class de 2-banme ni Kawaii Onnanoko to Tomodachi ni Natta,8.07,730,911,24731,7488
162479,Kagurabachi,8.07,731,146,111482,31662
110929,Kusuriya no Hitorigoto: Maomao no Koukyuu Nazotoki Techou,8.06,732,5590,4575,665
126146,[Oshi no Ko],8.06,733,38,221856,106175
131334,Sakamoto Days,8.06,734,87,159519,52749
143031,Aishiteru Game wo Owarasetai,8.06,735,564,37160,10547
145854,"Shinimodori no Mahou Gakkou Seikatsu wo, Moto Koibito to Prologue kara (※Tadashi Koukando wa Zero)",8.06,736,5196,4948,825
153322,The Broken Ring: This Marriage Will Fail Anyway,8.06,737,2084,12212,3200
154454,Mother's Contract Marriage,8.06,738,3157,8264,2095
442,Tekkon Kinkreet,8.06,739,1268,18505,5046
1260,Higurashi no Naku Koro ni: Tatarigoroshi-hen,8.06,740,1456,16549,7786
1313,Gosick,8.06,741,3082,8456,1582
9114,D.Gray-man: Reverse,8.06,742,3739,6962,1630
12917,Shaman King Kanzenban,8.06,743,1371,17288,7932
25245,Zoku Hoshi Mamoru Inu,8.06,744,3333,7855,3846
42569,Medaka Box Gaiden: Good Loser Kumagawa,8.06,745,5574,4589,1490
42579,Kubera,8.06,746,1466,16440,4081
45447,Yahari Ore no Seishun Love Comedy wa Machigatteiru.: Monologue,8.06,747,2092,12156,2857
46024,Log Horizon,8.06,748,1581,15655,2900
95964,Kekkai Sensen: Back 2 Back,8.06,749,4402,5924,997
99821,Shinsetsu Ookami to Koushinryou: Ookami to Youhishi,8.06,750,3949,6599,771
104271,Chi no Wadachi,8.06,751,104,139091,49667
573,Wild Adapter,8.05,752,2701,9514,1727
648,Dogs: Bullets & Carnage,8.05,753,534,38994,9466
1211,Ore to Akuma no Blues,8.05,754,841,26595,4068
1362,Hidamari Sketch,8.05,755,3006,8673,1846
1474,Devilman,8.05,756,300,63475,26753
1735,Detroit Metal City,8.05,757,1439,16684,6275
3282,Hotarubi no Mori e,8.05,758,1011,22303,9876
8742,Ashita no Ousama,8.05,759,5245,4899,1771
13271,Saraiya Goyou,8.05,760,2176,11686,2096
13897,Giant Killing,8.05,761,1639,15086,4570
14633,Seiyuu Ka!,8.05,762,1492,16291,7025
18251,The Legend of the Sun Knight,8.05,763,7102,3472,936
18570,Ultra Heaven,8.05,764,937,24123,4851
22986,Ran to Haiiro no Sekai,8.05,765,649,33156,8458
50027,About Death,8.05,766,1477,16379,6355
55163,Gakkougurashi!,8.05,767,327,59899,22323
59893,Tanaka-kun wa Itsumo Kedaruge,8.05,768,684,31461,9844
68883,Colette wa Shinu Koto ni Shita,8.05,769,1662,14938,3319
121209,Houkago Shounen Hanako-kun,8.05,770,2664,9621,2736
148238,The Male Lead's Little Lion Daughter,8.05,771,1587,15600,4579
150973,Lycoris Recoil,8.05,772,3906,6668,1005
157281,Uma Musume: Pretty Derby - Star Blossom,8.05,773,8854,2675,665
170043,Given: 10th Mix,8.05,774,12550,1731,678
115710,Jujutsu Kaisen 0: Tokyo Toritsu Jujutsu Koutou Senmon Gakkou,8.04,775,119,127679,84205
151815,Konjiki no Gash!! 2,8.04,776,5479,4676,1102
155285,Boku no Papa to Papa no Hanashi,8.04,777,12735,1698,622
170480,Selfish Romance,8.04,778,5975,4231,1110
670,Bokurano,8.04,779,548,38105,12397
1184,Rough,8.04,780,3080,8458,3429
5775,Yamamoto Zenjirou to Moushimasu,8.04,781,3556,7344,2519
10179,Chichi no Koyomi,8.04,782,2987,8730,2455
10330,Oboreru Knife,8.04,783,2652,9683,2320
17152,One Piece: Strong World,8.04,784,1350,17519,9594
41697,Ghost Hunt: Akumu no Sumu Ie,8.04,785,4995,5179,1685
57035,"Owari no Seraph: Ichinose Guren, 16-sai no Catastrophe",8.04,786,2726,9463,2514
83923,Fate/strange Fake,8.04,787,2426,10431,2575
84559,Nekota no Koto ga Kininatte Shikatanai.,8.04,788,2024,12616,4884
8,Full Moon wo Sagashite,8.03,789,506,41194,19726
976,Vampire Juujikai,8.03,790,1779,14102,4719
3076,Vassalord.,8.03,791,1286,18256,5838
4207,Boku no Hatsukoi wo Kimi ni Sasagu,8.03,792,981,22943,9517
5711,Megumi no Daigo,8.03,793,6013,4200,823
35003,Yamada-kun to 7-nin no Majo,8.03,794,121,125645,57236
49865,Ajin,8.03,795,85,160252,56215
96581,Zelda no Densetsu: Twilight Princess,8.03,796,1761,14194,5117
99815,Saihate no Paladin,8.03,797,2630,9736,2212
105430,Senryuu Shoujo,8.03,798,603,35001,10125
128594,One Piece: Episode A,8.03,799,1599,15450,7537
128995,Restart wa Onaka wo Sukasete,8.03,800,4898,5292,2062
129656,"Watashi wo Tabetai, Hitodenashi",8.03,801,1293,18133,3700
135094,King's Maker: Triple Crown,8.03,802,5387,4768,1317
144393,Kagami no Kojou,8.03,803,12217,1791,325
156240,Lout of Count's Family,8.03,804,12218,1791,547
118668,Dark Gathering,8.02,805,1612,15390,3061
122842,Kakeochi Girl,8.02,806,1419,16862,6596
128463,Uruwashi no Yoi no Tsuki,8.02,807,557,37611,8431
136975,Unmei no Hito ni Deau Hanashi,8.02,808,1157,20026,3684
159696,Our Youth,8.02,809,13570,1548,673
175718,Phantom Whispers,8.02,810,15980,1236,337
509,Saiyuuki,8.02,811,1175,19743,6794
4368,Toradora!,8.02,812,490,42340,13203
10000,"""Bungaku Shoujo"" Series",8.02,813,3161,8260,1547
11914,Adekan,8.02,814,2198,11568,2377
14568,Clover,8.02,815,1876,13547,4126
53537,Danganronpa Kirigiri,8.02,816,4347,5995,900
74847,Tokyo Ghoul,8.02,817,1457,16529,5551
77571,Higurashi no Naku Koro ni Kai - Dai 1-wa: Meakashi-hen,8.02,818,13546,1554,465
23,Ranma ½,8.01,819,329,59074,27735
105,Kekkaishi,8.01,820,647,33246,14348
1668,Black Jack ni Yoroshiku,8.01,821,3582,7266,1776
14110,Seitokai Yakuindomo,8.01,822,874,25536,6799
14721,D-Frag!,8.01,823,640,33382,9737
14978,Saiyuuki Reload Blast,8.01,824,5324,4836,761
